model_name,task,optimizer,seed,p,weight_decay,grok_thr,epoch,train_loss,test_loss,train_total_loss,test_total_loss,train_acc,test_acc,train_resonance,test_resonance
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1060,0.000988878309726715,4.352070331573486,0.000988878309726715,4.352070331573486,1.0,0.3183543384075165,0.3850494921207428,0.39530351758003235
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1080,0.00097512302454561,4.346433639526367,0.00097512302454561,4.346433639526367,1.0,0.3185061514377594,0.3849804699420929,0.39529046416282654
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1100,0.0009617487085051835,4.340828895568848,0.0009617487085051835,4.340828895568848,1.0,0.3185061514377594,0.3849167823791504,0.39527827501296997
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1120,0.000948726141359657,4.335258483886719,0.000948726141359657,4.335258483886719,1.0,0.31880977749824524,0.3848559260368347,0.3952684700489044
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1140,0.000936052470933646,4.329718589782715,0.000936052470933646,4.329718589782715,1.0,0.31880977749824524,0.3848005533218384,0.3952582776546478
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1160,0.0009236826444976032,4.3242106437683105,0.0009236826444976032,4.3242106437683105,1.0,0.319265216588974,0.3847496509552002,0.395249605178833
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1180,0.0009116174187511206,4.318732738494873,0.0009116174187511206,4.318732738494873,1.0,0.31956884264945984,0.38469910621643066,0.39524203538894653
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1200,0.0008998343837447464,4.313284397125244,0.0008998343837447464,4.313284397125244,1.0,0.31972065567970276,0.38465026021003723,0.3952349126338959
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1220,0.0008883106056600809,4.307861804962158,0.0008883106056600809,4.307861804962158,1.0,0.3200242817401886,0.3846074342727661,0.3952285647392273
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1240,0.0008770437561906874,4.30246639251709,0.0008770437561906874,4.30246639251709,1.0,0.32032790780067444,0.3845662474632263,0.39522477984428406
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1260,0.0008660173625685275,4.297096252441406,0.0008660173625685275,4.297096252441406,1.0,0.32047972083091736,0.38452908396720886,0.3952239155769348
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1280,0.0008552157087251544,4.291747570037842,0.0008552157087251544,4.291747570037842,1.0,0.3209351897239685,0.384493350982666,0.39522361755371094
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1300,0.0008446303545497358,4.2864203453063965,0.0008446303545497358,4.2864203453063965,1.0,0.3209351897239685,0.3844603896141052,0.3952246904373169
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1320,0.0008342504152096808,4.281111717224121,0.0008342504152096808,4.281111717224121,1.0,0.32123881578445435,0.3844289779663086,0.3952268064022064
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1340,0.0008240683237090707,4.275820732116699,0.0008240683237090707,4.275820732116699,1.0,0.3216942548751831,0.3844018876552582,0.395229697227478
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1360,0.0008140740101225674,4.270544052124023,0.0008140740101225674,4.270544052124023,1.0,0.32199788093566895,0.38437968492507935,0.3952328860759735
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1380,0.0008042603149078786,4.265282154083252,0.0008042603149078786,4.265282154083252,1.0,0.3224533200263977,0.3843640983104706,0.39523693919181824
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1400,0.000794622756075114,4.260029315948486,0.000794622756075114,4.260029315948486,1.0,0.32214969396591187,0.38435372710227966,0.3952435851097107
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1420,0.0007851470145396888,4.254786491394043,0.0007851470145396888,4.254786491394043,1.0,0.32214969396591187,0.3843488395214081,0.395250529050827
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1440,0.0007758333813399076,4.2495503425598145,0.0007758333813399076,4.2495503425598145,1.0,0.3224533200263977,0.3843485116958618,0.3952595591545105
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1460,0.0007666734745725989,4.244320392608643,0.0007666734745725989,4.244320392608643,1.0,0.3223015069961548,0.3843500316143036,0.3952692151069641
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1480,0.0007576568168587983,4.2390947341918945,0.0007576568168587983,4.2390947341918945,1.0,0.3223015069961548,0.3843536376953125,0.39527925848960876
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1500,0.0007487950497306883,4.2338690757751465,0.0007487950497306883,4.2338690757751465,1.0,0.3223015069961548,0.38436034321784973,0.39529019594192505
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1520,0.0007400643080472946,4.228643417358398,0.0007400643080472946,4.228643417358398,1.0,0.3223015069961548,0.3843710720539093,0.39530277252197266
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1540,0.0007555348565801978,4.225227355957031,0.0007555348565801978,4.225227355957031,1.0,0.3216942548751831,0.3840142786502838,0.3949227035045624
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1560,4.494768142700195,4.525280475616455,4.494768142700195,4.525280475616455,0.03224663436412811,0.03005920723080635,0.383969247341156,0.3839552700519562
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1580,4.455105304718018,4.497904300689697,4.455105304718018,4.497904300689697,0.034372784197330475,0.028389250859618187,0.3963419198989868,0.3963000178337097
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1600,4.445629596710205,4.499189853668213,4.445629596710205,4.499189853668213,0.04004252329468727,0.026719296351075172,0.3993091583251953,0.39926406741142273
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1620,4.433609485626221,4.515606880187988,4.433609485626221,4.515606880187988,0.04110559821128845,0.026871109381318092,0.40015000104904175,0.400100439786911
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1640,4.419699192047119,4.5350799560546875,4.419699192047119,4.5350799560546875,0.04287739098072052,0.026415666565299034,0.40089285373687744,0.4008850157260895
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1660,4.399960994720459,4.553318023681641,4.399960994720459,4.553318023681641,0.04075124114751816,0.026719296351075172,0.4013010263442993,0.4013272225856781
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1680,4.365684986114502,4.57790470123291,4.365684986114502,4.57790470123291,0.0439404658973217,0.02763018012046814,0.40314164757728577,0.4031141996383667
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1700,4.290205001831055,4.657151222229004,4.290205001831055,4.657151222229004,0.05386250838637352,0.02702292427420616,0.40112197399139404,0.4007662534713745
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1720,4.355937480926514,4.6996941566467285,4.355937480926514,4.6996941566467285,0.05669737607240677,0.030818277969956398,0.3942795991897583,0.39418163895606995
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1740,4.23724365234375,4.647559642791748,4.23724365234375,4.647559642791748,0.05811481177806854,0.028692880645394325,0.41820937395095825,0.41796013712882996
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1760,3.9444825649261475,4.83462381362915,3.9444825649261475,4.83462381362915,0.09567682445049286,0.03339911997318268,0.4100055396556854,0.40975525975227356
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1780,3.5459299087524414,4.824070930480957,3.5459299087524414,4.824070930480957,0.14741317927837372,0.04478518292307854,0.4032527208328247,0.40302786231040955
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1800,3.0259833335876465,4.6969099044799805,3.0259833335876465,4.6969099044799805,0.2416725754737854,0.061484742909669876,0.4077490568161011,0.408290833234787
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1820,2.4321014881134033,4.545281887054443,2.4321014881134033,4.545281887054443,0.3635719418525696,0.08152421563863754,0.41134175658226013,0.41012904047966003
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1840,2.20233154296875,4.42116117477417,2.20233154296875,4.42116117477417,0.4064493179321289,0.0913921371102333,0.4104365110397339,0.4093875288963318
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1860,1.9743423461914062,4.781385898590088,1.9743423461914062,4.781385898590088,0.4277108311653137,0.1053590402007103,0.4066098928451538,0.40608543157577515
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1880,1.2640033960342407,4.723823070526123,1.2640033960342407,4.723823070526123,0.6722182631492615,0.17003187537193298,0.41003674268722534,0.40954428911209106
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1900,1.6630380153656006,5.622897148132324,1.6630380153656006,5.622897148132324,0.5102763772010803,0.14467890560626984,0.41167518496513367,0.4118972718715668
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1920,0.7341364622116089,5.1581220626831055,0.7341364622116089,5.1581220626831055,0.8313252925872803,0.23212388157844543,0.4136340320110321,0.41413748264312744
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1940,0.37966427206993103,5.477260112762451,0.37966427206993103,5.477260112762451,0.9532246589660645,0.28541064262390137,0.41584405303001404,0.4158368408679962
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1960,0.21195338666439056,5.873920917510986,0.21195338666439056,5.873920917510986,0.9822820425033569,0.30469104647636414,0.4185500144958496,0.4187682867050171
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,1980,0.12907426059246063,6.213317394256592,0.12907426059246063,6.213317394256592,0.9893692135810852,0.307575523853302,0.41959646344184875,0.4199780523777008
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2000,0.08715466409921646,6.478116989135742,0.08715466409921646,6.478116989135742,0.9918497800827026,0.31091544032096863,0.4210159480571747,0.42145732045173645
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2020,0.07179649919271469,6.672733783721924,0.07179649919271469,6.672733783721924,0.9914953708648682,0.3083345890045166,0.4216184616088867,0.42208632826805115
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2040,0.0509163960814476,6.808720588684082,0.0509163960814476,6.808720588684082,0.9939758777618408,0.30954912304878235,0.4228120744228363,0.4231272339820862
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2060,0.042803697288036346,6.931189060211182,0.042803697288036346,6.931189060211182,0.9957476854324341,0.3081827759742737,0.42299649119377136,0.42334243655204773
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2080,0.03206640109419823,7.017455577850342,0.03206640109419823,7.017455577850342,0.9971651434898376,0.3074237108230591,0.424166202545166,0.42442095279693604
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2100,0.040786996483802795,7.1191325187683105,0.040786996483802795,7.1191325187683105,0.9961020350456238,0.30651283264160156,0.4237746298313141,0.42419400811195374
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2120,0.023985497653484344,7.1583452224731445,0.023985497653484344,7.1583452224731445,0.9975194931030273,0.3068164587020874,0.42484262585639954,0.4250551760196686
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2140,0.017730306833982468,7.210524559020996,0.017730306833982468,7.210524559020996,0.9996456503868103,0.30636101961135864,0.4253924489021301,0.42572277784347534
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2160,0.015155046246945858,7.253037452697754,0.015155046246945858,7.253037452697754,0.9992913007736206,0.307575523853302,0.4259148836135864,0.42627257108688354
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2180,0.013360901735723019,7.2834906578063965,0.013360901735723019,7.2834906578063965,1.0,0.30787914991378784,0.4264250695705414,0.4267447292804718
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2200,0.011769249103963375,7.307476997375488,0.011769249103963375,7.307476997375488,1.0,0.30939731001853943,0.4266822636127472,0.42701295018196106
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2220,0.010552900843322277,7.325219631195068,0.010552900843322277,7.325219631195068,1.0,0.30970093607902527,0.427086740732193,0.42740732431411743
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2240,0.009589563123881817,7.341647624969482,0.009589563123881817,7.341647624969482,1.0,0.3100045621395111,0.427425354719162,0.42777085304260254
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2260,0.008819805458188057,7.352874755859375,0.008819805458188057,7.352874755859375,1.0,0.31121906638145447,0.42776820063591003,0.42812642455101013
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2280,0.008203322067856789,7.359684467315674,0.008203322067856789,7.359684467315674,1.0,0.31197813153266907,0.4280484616756439,0.4284169375896454
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2300,0.007691542152315378,7.363489627838135,0.007691542152315378,7.363489627838135,1.0,0.3124335706233978,0.4282977283000946,0.4286786615848541
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2320,0.007256505079567432,7.3649702072143555,0.007256505079567432,7.3649702072143555,1.0,0.31258538365364075,0.42853209376335144,0.42892399430274963
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2340,0.006880567409098148,7.364406585693359,0.006880567409098148,7.364406585693359,1.0,0.3128890097141266,0.42876991629600525,0.42916733026504517
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2360,0.006551630329340696,7.362095832824707,0.006551630329340696,7.362095832824707,1.0,0.31349629163742065,0.42900529503822327,0.4294084906578064
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2380,0.0062608858570456505,7.3582611083984375,0.0062608858570456505,7.3582611083984375,1.0,0.3136481046676636,0.42923620343208313,0.42965272068977356
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2400,0.006001646164804697,7.353104591369629,0.006001646164804697,7.353104591369629,1.0,0.3137999176979065,0.4294625222682953,0.4299025237560272
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2420,0.005768727045506239,7.3468122482299805,0.005768727045506239,7.3468122482299805,1.0,0.3136481046676636,0.4296926259994507,0.4301535189151764
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2440,0.005558069795370102,7.339568614959717,0.005558069795370102,7.339568614959717,1.0,0.3136481046676636,0.4299270808696747,0.4304085075855255
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2460,0.005366407334804535,7.331535339355469,0.005366407334804535,7.331535339355469,1.0,0.31425535678863525,0.43016237020492554,0.4306661784648895
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2480,0.005191099364310503,7.322795867919922,0.005191099364310503,7.322795867919922,1.0,0.3144071698188782,0.4303992688655853,0.4309275150299072
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2500,0.005029941909015179,7.313393592834473,0.005029941909015179,7.313393592834473,1.0,0.314710795879364,0.43063607811927795,0.4311908781528473
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2520,0.004881099332123995,7.303383827209473,0.004881099332123995,7.303383827209473,1.0,0.3145589828491211,0.43087321519851685,0.431456059217453
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2540,0.004743014927953482,7.292830467224121,0.004743014927953482,7.292830467224121,1.0,0.3144071698188782,0.43111300468444824,0.43172165751457214
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2560,0.004614382516592741,7.281788349151611,0.004614382516592741,7.281788349151611,1.0,0.314710795879364,0.43135347962379456,0.43198972940444946
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2580,0.0044940863735973835,7.270315170288086,0.0044940863735973835,7.270315170288086,1.0,0.3151662349700928,0.4315948188304901,0.43226170539855957
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2600,0.004381194710731506,7.258470058441162,0.004381194710731506,7.258470058441162,1.0,0.3154698610305786,0.43183666467666626,0.43253859877586365
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2620,0.004274894017726183,7.246296405792236,0.004274894017726183,7.246296405792236,1.0,0.31577348709106445,0.43208104372024536,0.4328169822692871
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2640,0.004174505360424519,7.233820915222168,0.004174505360424519,7.233820915222168,1.0,0.3160771131515503,0.4323270618915558,0.43309709429740906
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2660,0.004079408943653107,7.221069812774658,0.004079408943653107,7.221069812774658,1.0,0.3162289261817932,0.43257802724838257,0.43337878584861755
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2680,0.003989073447883129,7.208066463470459,0.003989073447883129,7.208066463470459,1.0,0.31638073921203613,0.4328323304653168,0.433658629655838
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2700,0.0039030087646096945,7.194827556610107,0.0039030087646096945,7.194827556610107,1.0,0.3168361783027649,0.4330912232398987,0.4339434504508972
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2720,0.0038207813631743193,7.181372165679932,0.0038207813631743193,7.181372165679932,1.0,0.31744346022605896,0.4333524703979492,0.434232234954834
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2740,0.003742008237168193,7.167734622955322,0.003742008237168193,7.167734622955322,1.0,0.3175952732563019,0.4336202144622803,0.43452292680740356
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2760,0.0036664148792624474,7.153991222381592,0.0036664148792624474,7.153991222381592,1.0,0.3175952732563019,0.4338918626308441,0.4348173439502716
leech_modular_classifier,mul,adamw,0,97,0.22,1.0,2780,0.0035937402863055468,7.140183925628662,0.0035937402863055468,7.140183925628662,1.0,0.3175952732563019,0.43416184186935425,0.4351130723953247
