model_name,task,optimizer,seed,p,weight_decay,epoch,train_loss,test_loss,train_total_loss,test_total_loss,train_acc,test_acc,train_resonance,test_resonance
plain_modular_transformer,mul,adamw,0,97,0.22,1500,0.0007245007436722517,5.029090881347656,0.0007245007436722517,5.029090881347656,1.0,0.30939731001853943,11.735357284545898,11.735002517700195
plain_modular_transformer,mul,adamw,0,97,0.22,1520,0.0007155650528147817,5.026127338409424,0.0007155650528147817,5.026127338409424,1.0,0.3092454969882965,11.703084945678711,11.70271110534668
plain_modular_transformer,mul,adamw,0,97,0.22,1540,4.562062740325928,4.631378173828125,4.562062740325928,4.631378173828125,0.032955352216959,0.029603764414787292,11.351203918457031,11.350887298583984
plain_modular_transformer,mul,adamw,0,97,0.22,1560,4.4130706787109375,4.537247180938721,4.4130706787109375,4.537247180938721,0.03614457696676254,0.028844693675637245,10.886159896850586,10.885486602783203
plain_modular_transformer,mul,adamw,0,97,0.22,1580,4.2991042137146,4.669610500335693,4.2991042137146,4.669610500335693,0.057406093925237656,0.028389250859618187,10.810043334960938,10.809402465820312
plain_modular_transformer,mul,adamw,0,97,0.22,1600,4.1680474281311035,4.920438766479492,4.1680474281311035,4.920438766479492,0.07866761088371277,0.028389250859618187,10.78431224822998,10.782984733581543
plain_modular_transformer,mul,adamw,0,97,0.22,1620,3.7015745639801025,5.387808799743652,3.7015745639801025,5.387808799743652,0.1541460007429123,0.03248823434114456,10.900528907775879,10.900023460388184
plain_modular_transformer,mul,adamw,0,97,0.22,1640,2.7717089653015137,5.674249649047852,2.7717089653015137,5.674249649047852,0.3391211926937103,0.05556399002671242,11.047662734985352,11.045681953430176
plain_modular_transformer,mul,adamw,0,97,0.22,1660,1.7378331422805786,5.835968971252441,1.7378331422805786,5.835968971252441,0.5900070667266846,0.1162896603345871,11.445700645446777,11.44394588470459
plain_modular_transformer,mul,adamw,0,97,0.22,1680,0.706156313419342,6.059993743896484,0.706156313419342,6.059993743896484,0.8844791054725647,0.21952331066131592,12.049283981323242,12.047049522399902
plain_modular_transformer,mul,adamw,0,97,0.22,1700,0.13447588682174683,6.435055732727051,0.13447588682174683,6.435055732727051,0.994684636592865,0.28541064262390137,12.578676223754883,12.577836036682129
plain_modular_transformer,mul,adamw,0,97,0.22,1720,0.037044376134872437,6.75508451461792,0.037044376134872437,6.75508451461792,0.9989369511604309,0.2925459146499634,12.855405807495117,12.852907180786133
plain_modular_transformer,mul,adamw,0,97,0.22,1740,0.01984863169491291,6.903548240661621,0.01984863169491291,6.903548240661621,1.0,0.2928495407104492,12.956986427307129,12.953916549682617
plain_modular_transformer,mul,adamw,0,97,0.22,1760,0.013955162838101387,6.970436096191406,0.013955162838101387,6.970436096191406,1.0,0.293304979801178,12.993017196655273,12.989511489868164
plain_modular_transformer,mul,adamw,0,97,0.22,1780,0.011052095331251621,7.0079569816589355,0.011052095331251621,7.0079569816589355,1.0,0.29315316677093506,13.00452995300293,13.000663757324219
plain_modular_transformer,mul,adamw,0,97,0.22,1800,0.009271289221942425,7.030354976654053,0.009271289221942425,7.030354976654053,1.0,0.2936086356639862,13.004165649414062,13.000042915344238
plain_modular_transformer,mul,adamw,0,97,0.22,1820,0.008037881925702095,7.0428466796875,0.008037881925702095,7.0428466796875,1.0,0.2942158877849579,12.996647834777832,12.992331504821777
plain_modular_transformer,mul,adamw,0,97,0.22,1840,0.007127012126147747,7.048899173736572,0.007127012126147747,7.048899173736572,1.0,0.29482313990592957,12.984370231628418,12.979903221130371
plain_modular_transformer,mul,adamw,0,97,0.22,1860,0.006425959058105946,7.050134658813477,0.006425959058105946,7.050134658813477,1.0,0.2949749529361725,12.968578338623047,12.963982582092285
plain_modular_transformer,mul,adamw,0,97,0.22,1880,0.0058699073269963264,7.047651767730713,0.0058699073269963264,7.047651767730713,1.0,0.2952785789966583,12.950111389160156,12.945403099060059
plain_modular_transformer,mul,adamw,0,97,0.22,1900,0.005418380256742239,7.042257785797119,0.005418380256742239,7.042257785797119,1.0,0.2957340180873871,12.92955493927002,12.9247465133667
plain_modular_transformer,mul,adamw,0,97,0.22,1920,0.0050446526147425175,7.034530162811279,0.0050446526147425175,7.034530162811279,1.0,0.29588583111763,12.907339096069336,12.90244197845459
plain_modular_transformer,mul,adamw,0,97,0.22,1940,0.004730329383164644,7.024921894073486,0.004730329383164644,7.024921894073486,1.0,0.2966448962688446,12.883792877197266,12.878813743591309
plain_modular_transformer,mul,adamw,0,97,0.22,1960,0.004462331999093294,7.013786792755127,0.004462331999093294,7.013786792755127,1.0,0.2966448962688446,12.85916519165039,12.854116439819336
plain_modular_transformer,mul,adamw,0,97,0.22,1980,0.004231114871799946,7.001397609710693,0.004231114871799946,7.001397609710693,1.0,0.29725217819213867,12.833661079406738,12.828546524047852
plain_modular_transformer,mul,adamw,0,97,0.22,2000,0.004029595758765936,6.987973690032959,0.004029595758765936,6.987973690032959,1.0,0.2974039912223816,12.807443618774414,12.802267074584961
plain_modular_transformer,mul,adamw,0,97,0.22,2020,0.0038524114061146975,6.973692417144775,0.0038524114061146975,6.973692417144775,1.0,0.2974039912223816,12.780641555786133,12.775407791137695
plain_modular_transformer,mul,adamw,0,97,0.22,2040,0.003695401828736067,6.958703517913818,0.003695401828736067,6.958703517913818,1.0,0.29801124334335327,12.75336742401123,12.748075485229492
plain_modular_transformer,mul,adamw,0,97,0.22,2060,0.0035552596673369408,6.943132400512695,0.0035552596673369408,6.943132400512695,1.0,0.29846668243408203,12.725711822509766,12.720366477966309
plain_modular_transformer,mul,adamw,0,97,0.22,2080,0.0034293262287974358,6.927083492279053,0.0034293262287974358,6.927083492279053,1.0,0.29861849546432495,12.697752952575684,12.692357063293457
plain_modular_transformer,mul,adamw,0,97,0.22,2100,0.0033154268749058247,6.910638809204102,0.0033154268749058247,6.910638809204102,1.0,0.2990739345550537,12.669559478759766,12.664114952087402
plain_modular_transformer,mul,adamw,0,97,0.22,2120,0.003211808856576681,6.893869876861572,0.003211808856576681,6.893869876861572,1.0,0.29952937364578247,12.641191482543945,12.635695457458496
plain_modular_transformer,mul,adamw,0,97,0.22,2140,0.0031170209404081106,6.876835823059082,0.0031170209404081106,6.876835823059082,1.0,0.2998329997062683,12.612690925598145,12.607151985168457
plain_modular_transformer,mul,adamw,0,97,0.22,2160,0.003029869170859456,6.859591960906982,0.003029869170859456,6.859591960906982,1.0,0.29998481273651123,12.584105491638184,12.578523635864258
plain_modular_transformer,mul,adamw,0,97,0.22,2180,0.002949350280687213,6.8421854972839355,0.002949350280687213,6.8421854972839355,1.0,0.30013662576675415,12.555471420288086,12.549846649169922
plain_modular_transformer,mul,adamw,0,97,0.22,2200,0.002874629106372595,6.8246636390686035,0.002874629106372595,6.8246636390686035,1.0,0.30013662576675415,12.526819229125977,12.521156311035156
plain_modular_transformer,mul,adamw,0,97,0.22,2220,0.00280499504879117,6.807058811187744,0.00280499504879117,6.807058811187744,1.0,0.30074387788772583,12.498183250427246,12.49247932434082
plain_modular_transformer,mul,adamw,0,97,0.22,2240,0.0027398450765758753,6.789412975311279,0.0027398450765758753,6.789412975311279,1.0,0.30104750394821167,12.46958065032959,12.463842391967773
plain_modular_transformer,mul,adamw,0,97,0.22,2260,0.002678667427971959,6.771751403808594,0.002678667427971959,6.771751403808594,1.0,0.301199346780777,12.4410400390625,12.435267448425293
plain_modular_transformer,mul,adamw,0,97,0.22,2280,0.002621009247377515,6.754105091094971,0.002621009247377515,6.754105091094971,1.0,0.30165478587150574,12.412578582763672,12.406773567199707
plain_modular_transformer,mul,adamw,0,97,0.22,2300,0.002566497540101409,6.736496925354004,0.002566497540101409,6.736496925354004,1.0,0.30180659890174866,12.38421630859375,12.378379821777344
plain_modular_transformer,mul,adamw,0,97,0.22,2320,0.002514798892661929,6.718949317932129,0.002514798892661929,6.718949317932129,1.0,0.3022620379924774,12.355966567993164,12.35010051727295
plain_modular_transformer,mul,adamw,0,97,0.22,2340,0.002465630415827036,6.701480388641357,0.002465630415827036,6.701480388641357,1.0,0.3021102249622345,12.32784366607666,12.321953773498535
plain_modular_transformer,mul,adamw,0,97,0.22,2360,0.0024187376257032156,6.684106826782227,0.0024187376257032156,6.684106826782227,1.0,0.30241385102272034,12.299861907958984,12.29394817352295
plain_modular_transformer,mul,adamw,0,97,0.22,2380,0.0023739002645015717,6.666844367980957,0.0023739002645015717,6.666844367980957,1.0,0.30256566405296326,12.27203369140625,12.266097068786621
plain_modular_transformer,mul,adamw,0,97,0.22,2400,0.0023309255484491587,6.649703502655029,0.0023309255484491587,6.649703502655029,1.0,0.3027174770832062,12.244367599487305,12.238411903381348
plain_modular_transformer,mul,adamw,0,97,0.22,2420,0.0022896502632647753,6.632698059082031,0.0022896502632647753,6.632698059082031,1.0,0.30317291617393494,12.216872215270996,12.21090030670166
plain_modular_transformer,mul,adamw,0,97,0.22,2440,0.0022499151527881622,6.615836143493652,0.0022499151527881622,6.615836143493652,1.0,0.30332472920417786,12.189556121826172,12.183570861816406
plain_modular_transformer,mul,adamw,0,97,0.22,2460,0.002211598213762045,6.599125862121582,0.002211598213762045,6.599125862121582,1.0,0.3034765422344208,12.162428855895996,12.15643310546875
plain_modular_transformer,mul,adamw,0,97,0.22,2480,0.0021745848935097456,6.582577228546143,0.0021745848935097456,6.582577228546143,1.0,0.3034765422344208,12.135497093200684,12.129491806030273
plain_modular_transformer,mul,adamw,0,97,0.22,2500,0.0021387652959674597,6.566195964813232,0.0021387652959674597,6.566195964813232,1.0,0.3037801682949066,12.10876178741455,12.102753639221191
plain_modular_transformer,mul,adamw,0,97,0.22,2520,0.002104047453030944,6.549989700317383,0.002104047453030944,6.549989700317383,1.0,0.3037801682949066,12.082235336303711,12.076225280761719
plain_modular_transformer,mul,adamw,0,97,0.22,2540,0.002070354064926505,6.533960342407227,0.002070354064926505,6.533960342407227,1.0,0.30393198132514954,12.055919647216797,12.049910545349121
plain_modular_transformer,mul,adamw,0,97,0.22,2560,0.002037608530372381,6.518115043640137,0.002037608530372381,6.518115043640137,1.0,0.30408379435539246,12.029816627502441,12.023813247680664
plain_modular_transformer,mul,adamw,0,97,0.22,2580,0.002005751011893153,6.5024566650390625,0.002005751011893153,6.5024566650390625,1.0,0.3045392334461212,12.003933906555176,11.997941017150879
plain_modular_transformer,mul,adamw,0,97,0.22,2600,0.0019747240003198385,6.486990451812744,0.0019747240003198385,6.486990451812744,1.0,0.30469104647636414,11.978271484375,11.97229290008545
plain_modular_transformer,mul,adamw,0,97,0.22,2620,0.001944475807249546,6.471714019775391,0.001944475807249546,6.471714019775391,1.0,0.30484285950660706,11.952835083007812,11.946876525878906
plain_modular_transformer,mul,adamw,0,97,0.22,2640,0.001914961147122085,6.456631183624268,0.001914961147122085,6.456631183624268,1.0,0.30484285950660706,11.927628517150879,11.921690940856934
plain_modular_transformer,mul,adamw,0,97,0.22,2660,0.001886142184957862,6.441739559173584,0.001886142184957862,6.441739559173584,1.0,0.30484285950660706,11.902649879455566,11.896742820739746
plain_modular_transformer,mul,adamw,0,97,0.22,2680,0.0018579706083983183,6.427041053771973,0.0018579706083983183,6.427041053771973,1.0,0.30499467253685,11.87790584564209,11.872030258178711
plain_modular_transformer,mul,adamw,0,97,0.22,2700,0.0018304276745766401,6.412531852722168,0.0018304276745766401,6.412531852722168,1.0,0.30499467253685,11.853397369384766,11.847559928894043
plain_modular_transformer,mul,adamw,0,97,0.22,2720,0.0018034684471786022,6.3982110023498535,0.0018034684471786022,6.3982110023498535,1.0,0.3051465153694153,11.82912540435791,11.823331832885742
plain_modular_transformer,mul,adamw,0,97,0.22,2740,0.0017770769773051143,6.3840765953063965,0.0017770769773051143,6.3840765953063965,1.0,0.3052983283996582,11.80509090423584,11.799348831176758
plain_modular_transformer,mul,adamw,0,97,0.22,2760,0.0017512246267870069,6.370125770568848,0.0017512246267870069,6.370125770568848,1.0,0.3052983283996582,11.781298637390137,11.775611877441406
plain_modular_transformer,mul,adamw,0,97,0.22,2780,0.0017258888110518456,6.356356143951416,0.0017258888110518456,6.356356143951416,1.0,0.3054501414299011,11.757747650146484,11.75212287902832
plain_modular_transformer,mul,adamw,0,97,0.22,2800,0.00170105358120054,6.342763900756836,0.00170105358120054,6.342763900756836,1.0,0.3054501414299011,11.734437942504883,11.728883743286133
plain_modular_transformer,mul,adamw,0,97,0.22,2820,0.0016766923945397139,6.329347610473633,0.0016766923945397139,6.329347610473633,1.0,0.30560195446014404,11.711373329162598,11.705894470214844
plain_modular_transformer,mul,adamw,0,97,0.22,2840,0.0016527976840734482,6.316102981567383,0.0016527976840734482,6.316102981567383,1.0,0.3062092065811157,11.688555717468262,11.683158874511719
plain_modular_transformer,mul,adamw,0,97,0.22,2860,0.001629345933906734,6.303028106689453,0.001629345933906734,6.303028106689453,1.0,0.30651283264160156,11.665983200073242,11.660676002502441
plain_modular_transformer,mul,adamw,0,97,0.22,2880,0.001606325968168676,6.290121078491211,0.001606325968168676,6.290121078491211,1.0,0.30636101961135864,11.643657684326172,11.638448715209961
plain_modular_transformer,mul,adamw,0,97,0.22,2900,0.001583730336278677,6.2773756980896,0.001583730336278677,6.2773756980896,1.0,0.30636101961135864,11.621580123901367,11.616476058959961
plain_modular_transformer,mul,adamw,0,97,0.22,2920,0.0015615354059264064,6.264793395996094,0.0015615354059264064,6.264793395996094,1.0,0.30636101961135864,11.599749565124512,11.59476089477539
plain_modular_transformer,mul,adamw,0,97,0.22,2940,0.0015397381503134966,6.2523674964904785,0.0015397381503134966,6.2523674964904785,1.0,0.30636101961135864,11.578170776367188,11.573301315307617
plain_modular_transformer,mul,adamw,0,97,0.22,2960,0.0015183236682787538,6.2400970458984375,0.0015183236682787538,6.2400970458984375,1.0,0.30636101961135864,11.556839942932129,11.552101135253906
plain_modular_transformer,mul,adamw,0,97,0.22,2980,0.001497281831689179,6.227978229522705,0.001497281831689179,6.227978229522705,1.0,0.30636101961135864,11.535760879516602,11.531158447265625
