model_name,task,optimizer,seed,p,weight_decay,epochs,train_frac,lr,momentum,d_model,n_heads,n_layers,ff_mult,lambda_geo,grok_thr,grok_patience_logs,t_fit,t50,t95,stop_epoch,stopped_early,final_train_loss,final_test_loss,final_train_total_loss,final_test_total_loss,final_train_acc,final_test_acc,final_train_resonance,final_test_resonance
leech_modular_classifier,mul,adamw,0,97,0.2,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,3300,3340,4100,True,0.002940878039225936,0.008911048993468285,0.005960169248282909,0.011946762911975384,1.0,1.0,0.6980708837509155,0.6964285969734192
leech_modular_classifier,mul,adamw,0,97,0.22,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,6000,7900,9060,True,0.0028548152185976505,0.005721002351492643,0.004734901245683432,0.00760281877592206,1.0,1.0,0.8119913935661316,0.8118183612823486
leech_modular_classifier,mul,adamw,0,97,0.24,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,4380,4600,6020,True,0.0018287018174305558,0.005007761064916849,0.0034549918491393328,0.006645197980105877,1.0,1.0,0.8373709917068481,0.8362563252449036
leech_modular_classifier,mul,adamw,0,97,0.25,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,2940,4280,5300,True,0.0022145076654851437,0.004640047438442707,0.004082192201167345,0.006517395842820406,1.0,1.0,0.8132315278053284,0.812265157699585
leech_modular_classifier,mul,adamw,0,97,0.3,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,2120,2480,4240,True,0.0048564462922513485,0.008485987782478333,0.007714421022683382,0.011348612606525421,1.0,1.0,0.7142025232315063,0.7137375473976135
leech_modular_classifier,mul,adamw,0,97,0.35,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,2160,2360,3380,True,0.0060205599293112755,0.010815548710525036,0.009408206678926945,0.014201469719409943,1.0,1.0,0.6612353324890137,0.6614079475402832
leech_modular_classifier,mul,adamw,0,97,0.4,30000,0.3,0.001,,192,8,2,2,0.01,1.0,5,60,1780,2380,3460,True,0.007770088035613298,0.015450861304998398,0.010128756985068321,0.01781715266406536,1.0,1.0,0.7641331553459167,0.763370931148529
