model_name,task,optimizer,seed,p,weight_decay,grok_thr,epoch,train_loss,test_loss,train_total_loss,test_total_loss,train_acc,test_acc,train_resonance,test_resonance
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,580,0.0015478426357731223,4.476404190063477,0.0037115048617124557,4.478548526763916,1.0,0.314710795879364,0.7836337685585022,0.7855703830718994
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,600,0.0014858663780614734,4.471815586090088,0.0036244974471628666,4.473937034606934,1.0,0.31486260890960693,0.7861368656158447,0.7878426313400269
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,620,0.0014323450159281492,4.466807842254639,0.0035493625327944756,4.468910217285156,1.0,0.3153180480003357,0.7882982492446899,0.7897737622261047
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,640,0.001385557814501226,4.461221218109131,0.0034833052195608616,4.463306427001953,1.0,0.3154698610305786,0.7902252674102783,0.791469931602478
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,660,0.001344004413112998,4.45571231842041,0.0034243972040712833,4.457782745361328,1.0,0.3154698610305786,0.7919607162475586,0.7929666042327881
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,680,0.0013068219413980842,4.449979782104492,0.0033712228760123253,4.452036380767822,1.0,0.3154698610305786,0.7935599088668823,0.7943206429481506
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,700,0.0012732022441923618,4.443772792816162,0.003322673263028264,4.445817470550537,1.0,0.31562167406082153,0.7950528860092163,0.7955541610717773
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,720,0.001242632744833827,4.43748140335083,0.0032779881730675697,4.43951416015625,1.0,0.31577348709106445,0.7964644432067871,0.7967074513435364
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,740,0.0012146438239142299,4.431099891662598,0.0032365168444812298,4.433122158050537,1.0,0.31577348709106445,0.7978127002716064,0.7977824211120605
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,760,0.001188744092360139,4.42468786239624,0.003197771729901433,4.426700115203857,1.0,0.31577348709106445,0.7990972399711609,0.798794150352478
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,780,0.0011648061918094754,4.417952537536621,0.0031613335013389587,4.419954776763916,1.0,0.3159253001213074,0.8003472685813904,0.7997663617134094
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,800,0.0011425897246226668,4.41121768951416,0.0031269751489162445,4.413210391998291,1.0,0.3160771131515503,0.8015614748001099,0.800706684589386
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,820,0.0011218206491321325,4.404378890991211,0.003094317624345422,4.406363010406494,1.0,0.3159253001213074,0.802750289440155,0.8016089797019958
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,840,0.0011023572878912091,4.397582530975342,0.003063126001507044,4.399557590484619,1.0,0.3162289261817932,0.8039231300354004,0.8024858832359314
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,860,0.0010839499300345778,4.390917778015137,0.003033226355910301,4.392884254455566,1.0,0.316684365272522,0.8050723671913147,0.8033362030982971
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,880,0.0010665090521797538,4.383949279785156,0.003004412166774273,4.3859076499938965,1.0,0.3169880211353302,0.8062096834182739,0.8041653633117676
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,900,0.0010500374482944608,4.37708044052124,0.0029765667859464884,4.379030704498291,1.0,0.31729164719581604,0.8073470592498779,0.8049741983413696
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,920,0.0010343283647671342,4.370241641998291,0.002949655055999756,4.372183799743652,1.0,0.31744346022605896,0.8084673285484314,0.80577152967453
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,940,0.0010193206835538149,4.3636908531188965,0.0029235323891043663,4.365625381469727,1.0,0.3177470862865448,0.8095788359642029,0.8065513968467712
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,960,0.0010049398988485336,4.357105731964111,0.0028981277719140053,4.35903263092041,1.0,0.31805071234703064,0.8106812238693237,0.807317852973938
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,980,0.000991208478808403,4.350523948669434,0.002873319899663329,4.352443218231201,1.0,0.31805071234703064,0.8117888569831848,0.8080794811248779
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1000,0.0009778933599591255,4.34398078918457,0.0028490643016994,4.345892429351807,1.0,0.31820252537727356,0.8128829002380371,0.8088209629058838
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1020,0.0009652187582105398,4.337457180023193,0.002825300209224224,4.339361667633057,1.0,0.3183543384075165,0.8139918446540833,0.8095749020576477
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1040,0.0009529070812277496,4.330801010131836,0.002801943803206086,4.332697868347168,1.0,0.3185061514377594,0.8150963187217712,0.8103185296058655
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1060,0.0009409043123014271,4.3242506980896,0.002778933383524418,4.326140403747559,1.0,0.3186579644680023,0.8161970973014832,0.81104975938797
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1080,0.000929447531234473,4.317784786224365,0.002756273141130805,4.319666862487793,1.0,0.3186579644680023,0.8173174262046814,0.8117867708206177
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1100,0.000918367994017899,4.311133861541748,0.0027338687796145678,4.313008785247803,1.0,0.3191134035587311,0.8184499144554138,0.8125202655792236
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1120,0.0009080006275326014,4.3043365478515625,0.0027117677964270115,4.306203365325928,1.0,0.3191134035587311,0.8196232914924622,0.8133144378662109
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1140,5.2136712074279785,6.405200958251953,5.219019889831543,6.410551071166992,0.06874556839466095,0.039623502641916275,0.46514812111854553,0.46498191356658936
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1160,4.473577499389648,4.525494575500488,4.477327823638916,4.529242992401123,0.03614457696676254,0.028541065752506256,0.6249517798423767,0.6251413226127625
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1180,4.428685188293457,4.51577615737915,4.432126522064209,4.519217014312744,0.041459959000349045,0.028844693675637245,0.6558744311332703,0.6559008359909058
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1200,4.388754367828369,4.563623905181885,4.39193058013916,4.566803455352783,0.0439404658973217,0.026112038642168045,0.6823980212211609,0.6820288896560669
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1220,4.297518253326416,4.654484748840332,4.300756454467773,4.657734394073486,0.062367115169763565,0.027933809906244278,0.6761652231216431,0.6750383973121643
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1240,4.162582874298096,4.787599086761475,4.165977954864502,4.790988445281982,0.07406094670295715,0.027933809906244278,0.6604723334312439,0.6610579490661621
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1260,3.6937074661254883,5.108693599700928,3.698458671569824,5.113429546356201,0.14351524412631989,0.036739032715559006,0.5248837471008301,0.526428759098053
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1280,2.787086248397827,5.001708984375,2.792590379714966,5.007190227508545,0.3175053298473358,0.06786093860864639,0.4495837688446045,0.4518551230430603
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1300,1.788683533668518,4.652369976043701,1.7945501804351807,4.658246040344238,0.5641388893127441,0.13951723277568817,0.4133412539958954,0.4124050736427307
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1320,0.7574999928474426,4.1222052574157715,0.7633762955665588,4.128088474273682,0.8628632426261902,0.2621830999851227,0.4123684763908386,0.4116702973842621
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1340,0.20615212619304657,3.8359007835388184,0.21198950707912445,3.8417398929595947,0.9897236227989197,0.3379383683204651,0.4162622392177582,0.41609296202659607
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1360,0.06262021511793137,3.8706560134887695,0.06843483448028564,3.8764729499816895,1.0,0.3482617139816284,0.41853785514831543,0.41831567883491516
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1380,0.031223256140947342,3.9365737438201904,0.03701921924948692,3.942368984222412,1.0,0.3522088825702667,0.42040368914604187,0.42048001289367676
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1400,0.020842568948864937,3.977552890777588,0.026624422520399094,3.983332872390747,1.0,0.3535752296447754,0.42181462049484253,0.4219924211502075
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1420,0.015841251239180565,4.0036211013793945,0.0216083787381649,4.0093865394592285,1.0,0.35403066873550415,0.4232873022556305,0.42347854375839233
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1440,0.012844388373196125,4.019656181335449,0.01859680935740471,4.025407314300537,1.0,0.35554879903793335,0.42475777864456177,0.42490071058273315
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1460,0.010831286199390888,4.029726982116699,0.01656900905072689,4.035463809967041,1.0,0.3566115200519562,0.4262276887893677,0.42630162835121155
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1480,0.009384575299918652,4.035600662231445,0.015107346698641777,4.041323661804199,1.0,0.3581296503543854,0.42772284150123596,0.42770668864250183
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1500,0.008296260610222816,4.038354396820068,0.01400394644588232,4.044063091278076,1.0,0.36025506258010864,0.4292314052581787,0.42911720275878906
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1520,0.007449527271091938,4.0386528968811035,0.013141850009560585,4.044347286224365,1.0,0.3608623147010803,0.43076780438423157,0.43054550886154175
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1540,0.006773236207664013,4.036865711212158,0.01245002169162035,4.042545795440674,1.0,0.3623804450035095,0.4323214292526245,0.4319898188114166
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1560,0.006221576128154993,4.0335164070129395,0.011882727965712547,4.039182186126709,1.0,0.3637467622756958,0.4338848292827606,0.43343737721443176
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1580,0.005763684399425983,4.028737545013428,0.011408966034650803,4.034388542175293,1.0,0.3635949492454529,0.43547186255455017,0.43490076065063477
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1600,0.0053780763410031796,4.0227227210998535,0.011007051914930344,4.0283589363098145,1.0,0.3645058572292328,0.43710246682167053,0.43638888001441956
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1620,0.005049117840826511,4.01576042175293,0.010661449283361435,4.021381378173828,1.0,0.36511310935020447,0.43876683712005615,0.4378981292247772
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1640,0.0047653429210186005,4.007747650146484,0.010360874235630035,4.01335334777832,1.0,0.366023987531662,0.4404468834400177,0.439424067735672
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1660,0.004518213216215372,3.9990780353546143,0.010096689686179161,4.004668235778809,1.0,0.36663123965263367,0.44215235114097595,0.4409702718257904
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1680,0.004301193170249462,3.9897708892822266,0.009862342849373817,3.9953455924987793,1.0,0.3675421178340912,0.4438849687576294,0.4425387382507324
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1700,0.004109243396669626,3.9797298908233643,0.009652628563344479,3.985288381576538,1.0,0.36799755692481995,0.4456614851951599,0.4441463053226471
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1720,0.0039382497780025005,3.969184637069702,0.009463462047278881,3.974726676940918,1.0,0.36799755692481995,0.4474788010120392,0.4457865357398987
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1740,0.0037847927305847406,3.9581825733184814,0.009291638620197773,3.9637081623077393,1.0,0.36814939975738525,0.4493154287338257,0.4474453032016754
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1760,0.003646235913038254,3.94683837890625,0.00913449190557003,3.9523470401763916,1.0,0.36814939975738525,0.4511743187904358,0.4491259455680847
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1780,0.003520600264891982,3.9349722862243652,0.008989796973764896,3.9404637813568115,1.0,0.3683012127876282,0.45308029651641846,0.45084866881370544
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1800,0.003405965631827712,3.922823190689087,0.008855823427438736,3.928297281265259,1.0,0.368604838848114,0.4550142288208008,0.4525965750217438
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1820,0.003300860757008195,3.9104018211364746,0.008731071837246418,3.915858030319214,1.0,0.3698193430900574,0.4569789469242096,0.4543686807155609
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1840,0.003204081440344453,3.8978264331817627,0.008614341728389263,3.9032647609710693,1.0,0.36951571702957153,0.4589740037918091,0.45617038011550903
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1860,0.0031147184781730175,3.88493275642395,0.008504564873874187,3.890352487564087,1.0,0.37027478218078613,0.4610153138637543,0.45801833271980286
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1880,0.003031904110684991,3.8718419075012207,0.008400889113545418,3.8772428035736084,1.0,0.3714892864227295,0.4631015360355377,0.4599124491214752
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1900,0.0029546853620558977,3.8586838245391846,0.008302552625536919,3.864065408706665,1.0,0.3722483813762665,0.46521326899528503,0.4618377089500427
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1920,0.0028824605979025364,3.845405101776123,0.008208779618144035,3.850767135620117,1.0,0.3722483813762665,0.46736815571784973,0.463802307844162
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1940,0.0028148663695901632,3.832017660140991,0.008119040168821812,3.8373594284057617,1.0,0.3737665116786957,0.46958261728286743,0.46582528948783875
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1960,0.0027514013927429914,3.8184773921966553,0.008032871410250664,3.823798418045044,1.0,0.3745255768299103,0.47185295820236206,0.46790099143981934
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,1980,0.0026914982590824366,3.804835081100464,0.007949784398078918,3.8101348876953125,1.0,0.37513282895088196,0.47417140007019043,0.4700241684913635
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2000,0.002634926699101925,3.7909703254699707,0.007869401946663857,3.796248197555542,1.0,0.3754364550113678,0.47655245661735535,0.47220781445503235
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2020,0.0025814601685851812,3.7770016193389893,0.007791406475007534,3.782257080078125,1.0,0.3761955499649048,0.4790053069591522,0.47446176409721375
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2040,0.002530626952648163,3.762852430343628,0.007715530693531036,3.768084764480591,1.0,0.3769546151161194,0.48150962591171265,0.47677144408226013
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2060,0.0024823856074362993,3.7487637996673584,0.007641413249075413,3.753972291946411,1.0,0.3780173063278198,0.4840972423553467,0.4791608452796936
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2080,0.002436515176668763,3.734689950942993,0.00756877101957798,3.7398736476898193,1.0,0.3792318105697632,0.48677441477775574,0.48163652420043945
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2100,0.0023925083223730326,3.7205753326416016,0.007497440092265606,3.725733518600464,1.0,0.37968724966049194,0.4895068407058716,0.48417365550994873
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2120,0.002350238850340247,3.7062313556671143,0.007427281700074673,3.7113635540008545,1.0,0.38044634461402893,0.4922957718372345,0.486779123544693
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2140,0.0023098138626664877,3.691929578781128,0.007357995957136154,3.6970348358154297,1.0,0.3810535967350006,0.49518173933029175,0.48948124051094055
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2160,0.002271052682772279,3.677471399307251,0.007289341650903225,3.6825485229492188,1.0,0.38196447491645813,0.4981711208820343,0.49228188395500183
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2180,0.002233673818409443,3.663015842437744,0.007221205160021782,3.6680641174316406,1.0,0.3825717270374298,0.5012468695640564,0.4951713979244232
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2200,0.0021972418762743473,3.6487531661987305,0.007153479382395744,3.6537718772888184,1.0,0.3825717270374298,0.504376232624054,0.49812427163124084
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2220,0.0021622132044285536,3.6343023777008057,0.007085972465574741,3.6392903327941895,1.0,0.3825717270374298,0.5076240301132202,0.5012024641036987
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2240,0.002128397114574909,3.619898557662964,0.007018483709543943,3.624854564666748,1.0,0.38348260521888733,0.5109913349151611,0.5044047236442566
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2260,0.0020959319081157446,3.605567455291748,0.00695071741938591,3.6104896068573,1.0,0.38363441824913025,0.5145214200019836,0.507774829864502
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2280,0.0020645062904804945,3.591506004333496,0.006882447749376297,3.596392869949341,1.0,0.38378623127937317,0.5182058811187744,0.5113133192062378
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2300,0.0020340019837021828,3.5776026248931885,0.006813486106693745,3.5824522972106934,1.0,0.3846971392631531,0.5220515727996826,0.5150257349014282
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2320,0.002004331210628152,3.563771963119507,0.006743657402694225,3.568582773208618,1.0,0.3854562044143677,0.5260673761367798,0.5189244151115417
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2340,0.0019754059612751007,3.549861431121826,0.006672654300928116,3.554631233215332,1.0,0.38682252168655396,0.5302751660346985,0.5230221748352051
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2360,0.0019472300773486495,3.535883665084839,0.006600245833396912,3.5406100749969482,1.0,0.3872779607772827,0.5346984267234802,0.5273633003234863
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2380,0.0019199458183720708,3.5223941802978516,0.006526072043925524,3.5270743370056152,1.0,0.3877333998680115,0.5393873453140259,0.5319841504096985
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2400,0.0018937624990940094,3.5093190670013428,0.006449570879340172,3.5139496326446533,1.0,0.38909974694252014,0.5444191694259644,0.5369443297386169
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2420,0.0018684396054595709,3.4964723587036133,0.006370161660015583,3.501049280166626,1.0,0.3901624381542206,0.5498277544975281,0.5423088669776917
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2440,0.001843955833464861,3.483830690383911,0.006287150084972382,3.488349199295044,1.0,0.39137694239616394,0.5556805729866028,0.5481510162353516
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2460,0.0018204288790002465,3.4716625213623047,0.006199410650879145,3.476116418838501,1.0,0.3927432894706726,0.5621017813682556,0.5546026229858398
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2480,0.0017972530331462622,3.4595718383789062,0.0061056893318891525,3.4639549255371094,1.0,0.3944132328033447,0.5691563487052917,0.5616980791091919
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2500,0.0017750533297657967,3.4484729766845703,0.006004619877785444,3.4527764320373535,1.0,0.39532411098480225,0.577043354511261,0.5696573257446289
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2520,0.0017531715566292405,3.438056230545044,0.005894513800740242,3.442270278930664,1.0,0.3966904580593109,0.5858657360076904,0.5785998106002808
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2540,0.0017319737235084176,3.428812265396118,0.005772997159510851,3.4329240322113037,1.0,0.3974495232105255,0.5958976149559021,0.5888174176216125
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2560,0.0017123790457844734,3.4212985038757324,0.0056355115957558155,3.42529034614563,1.0,0.3980567753314972,0.6076867580413818,0.6008204221725464
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2580,0.0016916901804506779,3.414322853088379,0.005478909704834223,3.418175458908081,1.0,0.39775314927101135,0.6212780475616455,0.6147509813308716
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2600,0.001670459401793778,3.4089760780334473,0.005299972835928202,3.412665843963623,1.0,0.39699408411979675,0.6370486617088318,0.6310350298881531
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2620,0.00164698320440948,3.405184030532837,0.0050967661663889885,3.4086880683898926,1.0,0.39684227108955383,0.6550216674804688,0.6496026515960693
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2640,0.0016196174547076225,3.400535821914673,0.004873194731771946,3.4038360118865967,1.0,0.39684227108955383,0.6746422648429871,0.6699867844581604
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2660,0.0015881723957136273,3.395969867706299,0.0046343691647052765,3.3990559577941895,1.0,0.39623501896858215,0.6953803300857544,0.6913985013961792
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2680,0.0015525637427344918,3.3907358646392822,0.004388857167214155,3.393606185913086,1.0,0.3959313929080963,0.7163706421852112,0.7129620909690857
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2700,0.0015109166270121932,3.3825507164001465,0.0041574276983737946,3.3852272033691406,1.0,0.3971458971500397,0.7353488802909851,0.732340931892395
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2720,0.0014658865984529257,3.3711400032043457,0.0039611742831766605,3.3736636638641357,1.0,0.3979049623012543,0.7504712343215942,0.7476234436035156
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2740,0.001422370900399983,3.356400728225708,0.0038055111654102802,3.358811378479004,1.0,0.39942309260368347,0.7616859674453735,0.7589365839958191
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2760,0.0013828722294420004,3.340320348739624,0.003681943751871586,3.342646837234497,1.0,0.40003037452697754,0.7700928449630737,0.7673614621162415
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2780,0.0013472349382936954,3.3236942291259766,0.003582942532375455,3.3259572982788086,1.0,0.401093065738678,0.7764292359352112,0.7737047076225281
leech_modular_classifier,mul,adamw,0,97,0.2,1.0,2800,0.0013157371431589127,3.3068950176239014,0.003501136554405093,3.309107780456543,1.0,0.401093065738678,0.7814600467681885,0.7787273526191711
